V1,V2,V3
o,1863,1894
l,1864,1385
t,1865,344
t,1866,1944
o,1867,1416
t,1867,1999
t,1868,202
o,1868,1737
f,1869,564
l,1869,1290
t,1869,1968
l,1870,1273
t,1870,1454
t,1870,1667
t,1871,1037
o,1872,67
t,1872,242
f,1873,429
l,1873,1066
f,1874,459
f,1874,814
f,1874,1129
l,1874,1306
t,1874,1497
f,1874,1840
t,1875,1083
t,1875,1782
f,1876,495
t,1877,1635
o,1878,8
f,1879,1248
t,1879,1538
t,1879,1687
t,1880,214
o,1880,539
f,1880,886
t,1880,1190
f,1880,1223
o,1880,1735
f,1880,1866
o,1881,611
l,1881,1749
t,1881,1975
l,1882,47
t,1882,1916
o,1883,414
f,1884,168
f,1885,923
l,1885,1897
t,1886,1527
l,1886,1584
t,1886,1986
o,1887,1034
l,1887,1334
t,1887,1654
t,1888,59
f,1888,749
f,1888,939
o,1888,1157
t,1888,1386
t,1888,1558
o,1888,1722
o,1888,1836
f,1890,1051
f,1890,1121
f,1891,1258
t,1892,362
f,1892,986
l,1892,1291
t,1892,1417
f,1893,468
l,1893,1937
o,1894,1187
t,1894,1357
l,1894,1372
o,1895,142
t,1895,280
o,1895,1012
o,1895,1086
l,1895,1314
l,1895,1475
o,1896,328
f,1896,854
f,1896,1277
t,1897,9
t,1897,1764
t,1898,195
t,1898,1506
f,1898,1708
f,1899,68
f,1899,166
f,1899,422
f,1900,102
l,1901,1328
t,1902,45
t,1902,257
f,1902,572
t,1902,1624
t,1902,1674
f,1902,1861
t,1902,1949
t,1903,906
o,1903,976
f,1904,452
f,1904,513
t,1905,297
f,1905,734
t,1905,1640
t,1906,1039
t,1906,1103
t,1906,1452
t,1906,1579
l,1906,1723
l,1907,31
t,1907,218
t,1907,894
t,1907,1479
l,1908,1079
l,1908,1213
t,1908,1426
t,1908,1778
t,1908,1841
f,1909,1811
f,1910,1175
t,1910,1412
t,1910,1992
o,1911,82
o,1911,118
f,1911,487
l,1911,1912
t,1912,1366
t,1912,1603
l,1912,1927
f,1913,552
l,1913,1743
l,1914,337
t,1914,1329
l,1914,1885
t,1915,382
t,1916,288
l,1916,1682
o,1917,360
t,1917,1439
t,1918,879
f,1918,1539
f,1919,415
o,1919,778
o,1919,1064
t,1920,933
l,1921,1047
t,1921,1513
t,1921,1619
t,1923,1856
f,1925,184
f,1925,976
f,1926,155
t,1926,1384
t,1926,1933
o,1926,1955
f,1927,4
t,1927,272
o,1927,535
f,1927,1313
l,1927,1746
f,1928,847
l,1928,1358
t,1928,1967
l,1929,105
t,1929,206
o,1929,1209
t,1930,1019
l,1931,1810
l,1932,1076
f,1932,1171
t,1932,1564
l,1932,1711
f,1932,1784
t,1933,1587
t,1934,1031
t,1934,1130
f,1935,80
t,1935,1511
t,1935,1606
o,1936,360
f,1936,1271
l,1936,1913
f,1937,443
o,1937,1092
o,1938,148
f,1938,609
f,1938,832
l,1938,889
t,1938,1332
t,1939,1000
f,1940,403
f,1940,1288
t,1940,1479
t,1940,1694
o,1941,655
o,1942,122
f,1942,247
l,1942,1768
l,1942,1887
t,1942,1985
t,1943,1400
l,1943,1901
l,1944,1360
f,1945,311
t,1945,1824
f,1946,931
t,1947,1454
t,1947,1728
l,1948,1597
f,1949,743
t,1949,1638
t,1949,1744
t,1950,218
f,1950,272
t,1950,1495
l,1951,1064
t,1951,1546
t,1951,1615
o,1952,478
t,1952,1691
t,1953,1847
l,1953,1876
l,1953,1973
t,1954,1028
f,1954,1116
f,1955,670
l,1955,1194
o,1955,1229
f,1956,1175
t,1956,1274
t,1956,1665
t,1956,1919
l,1957,197
l,1957,1329
t,1957,1376
l,1957,1895
f,1958,394
o,1958,706
f,1960,296
f,1960,328
l,1960,1990
o,1961,2
o,1961,29
o,1961,49
f,1961,82
t,1961,986
t,1962,360
t,1962,1535
t,1963,1003
l,1963,1285
o,1963,1945
t,1964,1419
t,1964,1480
t,1964,1560
l,1965,1361
o,1966,566
t,1967,240
o,1967,263
t,1967,1078
l,1967,1622
l,1967,1867
f,1968,960
t,1968,1643
t,1968,1777
l,1968,1809
t,1969,1744
f,1971,484
f,1972,116
l,1972,219
f,1972,423
o,1972,936
o,1972,1143
t,1972,1444
t,1972,1703
t,1972,1821
t,1973,1459
t,1973,1686
f,1974,84
f,1975,279
t,1975,1026
l,1975,1876
f,1976,146
f,1976,303
o,1976,706
t,1976,1508
f,1977,96
o,1977,374
o,1977,1158
l,1977,1850
f,1978,402
t,1978,1282
t,1978,1315
t,1978,1714
l,1978,1837
o,1979,1207
t,1979,1299
l,1979,1973
o,1980,1227
l,1981,132
o,1981,1583
o,1981,1655
t,1982,1076
l,1982,1108
t,1982,1890
l,1983,1347
t,1983,1810
t,1984,199
f,1984,508
f,1984,929
o,1985,64
f,1985,326
o,1985,592
f,1985,818
t,1985,1548
l,1985,1773
t,1985,1944
t,1985,1992
t,1986,529
t,1986,991
t,1986,1739
f,1987,27
t,1987,1401
l,1987,1683
o,1988,43
t,1988,343
f,1988,423
f,1988,439
o,1988,1614
o,1989,1247
t,1990,1435
o,1990,1595
l,1990,1911
o,1991,958
f,1992,471
t,1992,1043
o,1993,1138
t,1993,1529
t,1993,1959
l,1995,1812
t,1995,1831
o,1998,2
o,1999,91
t,1999,130
t,1999,187
t,1999,214
t,1999,232
t,1999,252
t,1999,328
o,1999,369
t,1999,510
f,1999,650
o,1999,1169
o,1999,1211
t,1999,1263
l,1999,1329
t,1999,1375
t,1999,1409
t,1999,1491
t,1999,1634
l,1999,1674
t,1999,1724
t,1999,1978
